Time (s),Mean HR Fallers (bpm),SD HR Fallers (bpm),Mean HR Non-Fallers (bpm),SD HR Non-Fallers (bpm)
-9.829999999999999716e+01,6.488663046415510394e+01,1.049853708032561350e+01,6.630588987588274108e+01,1.083504977374372302e+01
-9.820000000000000284e+01,6.488788812443836207e+01,1.049948286503628303e+01,6.629593174084709517e+01,1.081407491306812396e+01
-9.809999999999999432e+01,6.488931749070992794e+01,1.049981900394823597e+01,6.628603978975441180e+01,1.079246008511325527e+01
-9.800000000000000000e+01,6.489080941313089568e+01,1.049942178065979803e+01,6.627659769483391017e+01,1.077110139515785114e+01
-9.790000000000000568e+01,6.489225433611453298e+01,1.049821582566551470e+01,6.626798667233074980e+01,1.075087478225035653e+01
-9.779999999999999716e+01,6.489352551501312405e+01,1.049624842378965184e+01,6.626058065512543749e+01,1.073264320692144302e+01
-9.770000000000000284e+01,6.489448054751470352e+01,1.049366332215682895e+01,6.625464701311412341e+01,1.071706313100809105e+01
-9.759999999999999432e+01,6.489500232107640443e+01,1.049059837433667575e+01,6.625023469817858768e+01,1.070437472400900702e+01
-9.750000000000000000e+01,6.489505741166952646e+01,1.048714316458273288e+01,6.624728102368717941e+01,1.069458294168395973e+01
-9.740000000000000568e+01,6.489468247070858808e+01,1.048338031273011062e+01,6.624574455584290433e+01,1.068766667610407239e+01
-9.729999999999999716e+01,6.489392227093192389e+01,1.047940637422700938e+01,6.624561522353918974e+01,1.068362675615397173e+01
-9.720000000000000284e+01,6.489281085378090097e+01,1.047531483052708623e+01,6.624689672426899278e+01,1.068250559317382375e+01
-9.709999999999999432e+01,6.489137628705684335e+01,1.047118791226099788e+01,6.624958554363718122e+01,1.068436268925296417e+01
-9.700000000000000000e+01,6.488962909751084851e+01,1.046710216163739204e+01,6.625365961122766123e+01,1.068925420700963791e+01
-9.690000000000000568e+01,6.488755229378840284e+01,1.046313694191607091e+01,6.625908376205309480e+01,1.069723299742657652e+01
-9.679999999999999716e+01,6.488511535628742877e+01,1.045937363735609971e+01,6.626582022908007730e+01,1.070835992160538019e+01
-9.670000000000000284e+01,6.488231648577428246e+01,1.045586106836516294e+01,6.627382973848436620e+01,1.072271770171286498e+01
-9.659999999999999432e+01,6.487922198769568638e+01,1.045256854180875550e+01,6.628305160498248938e+01,1.074040043431294045e+01
-9.650000000000000000e+01,6.487594464569363595e+01,1.044942679325214918e+01,6.629338088848793120e+01,1.076147969420703454e+01
-9.640000000000000568e+01,6.487258224316960309e+01,1.044641262334518039e+01,6.630468401555505409e+01,1.078599159397218088e+01
-9.629999999999999716e+01,6.486919099826209845e+01,1.044355461396256501e+01,6.631685661156622302e+01,1.081391630651236824e+01
-9.620000000000000284e+01,6.486583239250340682e+01,1.044089129116067660e+01,6.632987726961597730e+01,1.084511739085561288e+01
-9.609999999999999432e+01,6.486262322089790189e+01,1.043845148896803465e+01,6.634372757062976689e+01,1.087923528915949589e+01
-9.600000000000000000e+01,6.485971728015971394e+01,1.043625762647695154e+01,6.635826794585655364e+01,1.091565557753362903e+01
-9.590000000000000568e+01,6.485727480876356310e+01,1.043433110208347792e+01,6.637327761246672253e+01,1.095364672577970921e+01
-9.579999999999999716e+01,6.485545256494420130e+01,1.043268597354733984e+01,6.638850813093800696e+01,1.099245311357422139e+01
-9.570000000000000284e+01,6.485438647957953151e+01,1.043131495986650137e+01,6.640363748436480762e+01,1.103129309676529957e+01
-9.559999999999999432e+01,6.485416744121417310e+01,1.043020613511830241e+01,6.641825202144501361e+01,1.106936079892385116e+01
-9.550000000000000000e+01,6.485482327055731844e+01,1.042936212261116857e+01,6.643195953817476607e+01,1.110588802596375579e+01
-9.540000000000000568e+01,6.485632614086273406e+01,1.042877989593994847e+01,6.644448585669150020e+01,1.114022973870455147e+01
-9.529999999999999716e+01,6.485861481069615309e+01,1.042844794780036111e+01,6.645562043029482879e+01,1.117186449117980551e+01
-9.520000000000000284e+01,6.486160006857612359e+01,1.042835163215239724e+01,6.646515065686298840e+01,1.120038380402493239e+01
-9.509999999999999432e+01,6.486517596965383348e+01,1.042846291155574079e+01,6.647296405639879424e+01,1.122561440204282057e+01
-9.500000000000000000e+01,6.486923956995919127e+01,1.042874828951199540e+01,6.647921647572721326e+01,1.124776533013353408e+01
-9.490000000000000568e+01,6.487371594747347103e+01,1.042918901084487615e+01,6.648426292219338052e+01,1.126730968810453426e+01
-9.479999999999999716e+01,6.487856775680255339e+01,1.042978925980979099e+01,6.648850444955469641e+01,1.128477728172960148e+01
-9.470000000000000284e+01,6.488376573248010004e+01,1.043056493801855922e+01,6.649237010416813121e+01,1.130073893163142174e+01
-9.459999999999999432e+01,6.488927277463865551e+01,1.043153352454638139e+01,6.649629724042017642e+01,1.131581722124064271e+01
-9.450000000000000000e+01,6.489504111943131193e+01,1.043272299923878244e+01,6.650065329053512642e+01,1.133055008333957225e+01
-9.440000000000000568e+01,6.490100188258168146e+01,1.043418464971810344e+01,6.650571855973623769e+01,1.134530883990747441e+01
-9.429999999999999716e+01,6.490707159614257193e+01,1.043598630064656696e+01,6.651173252435442862e+01,1.136041115861355699e+01
-9.420000000000000284e+01,6.491314545581623463e+01,1.043816361182862984e+01,6.651890919573241945e+01,1.137620421859488395e+01
-9.409999999999999432e+01,6.491907486963674501e+01,1.044067712215103150e+01,6.652740604046327633e+01,1.139293396213520282e+01
-9.400000000000000000e+01,6.492468978784214073e+01,1.044344219142946706e+01,6.653721817166879759e+01,1.141051857890049170e+01
-9.390000000000000568e+01,6.492983261028983577e+01,1.044636753886680758e+01,6.654811740881275739e+01,1.142854278897944198e+01
-9.379999999999999716e+01,6.493435559889046260e+01,1.044936045218354614e+01,6.655972769634368547e+01,1.144644835582703557e+01
-9.370000000000000284e+01,6.493811266188031084e+01,1.045232764454634555e+01,6.657161181626641167e+01,1.146364216849835671e+01
-9.359999999999999432e+01,6.494098013066495412e+01,1.045521546404615698e+01,6.658331947570866305e+01,1.147951320351810445e+01
-9.350000000000000000e+01,6.494289568151434366e+01,1.045808295691886158e+01,6.659448400616187769e+01,1.149360617522453865e+01
-9.340000000000000568e+01,6.494386557093413614e+01,1.046108640860842165e+01,6.660488608564899948e+01,1.150579392658958255e+01
-9.329999999999999716e+01,6.494397000519298047e+01,1.046437555124621355e+01,6.661437256788248362e+01,1.151610227745814008e+01
-9.320000000000000284e+01,6.494337681009626806e+01,1.046805103417489136e+01,6.662279954178222852e+01,1.152452685178602110e+01
-9.309999999999999432e+01,6.494230485997016444e+01,1.047220032666103151e+01,6.663004827693272603e+01,1.153105017863510540e+01
-9.300000000000000000e+01,6.494096357853079837e+01,1.047688392952825076e+01,6.663604455259424242e+01,1.153567895416791700e+01
-9.290000000000000568e+01,6.493952668832315567e+01,1.048210002518700890e+01,6.664078055433286352e+01,1.153846226888566839e+01
-9.279999999999999716e+01,6.493814999618690820e+01,1.048781973715321136e+01,6.664431521576055673e+01,1.153950237148242941e+01
-9.270000000000000284e+01,6.493697243386128548e+01,1.049398947669373072e+01,6.664681034414851979e+01,1.153910020283164428e+01
-9.259999999999999432e+01,6.493609972629127469e+01,1.050049755434601373e+01,6.664857043938239656e+01,1.153787265382875304e+01
-9.250000000000000000e+01,6.493562102775162259e+01,1.050720244933806136e+01,6.664999182604638861e+01,1.153658191488817586e+01
-9.240000000000000568e+01,6.493559920146074660e+01,1.051395293772319839e+01,6.665142928881921591e+01,1.153579840218620589e+01
-9.229999999999999716e+01,6.493602882369205531e+01,1.052058270272697449e+01,6.665309780708552978e+01,1.153571641153681782e+01
-9.220000000000000284e+01,6.493684472900291382e+01,1.052693448038131052e+01,6.665508979808815582e+01,1.153631034280793521e+01
-9.209999999999999432e+01,6.493797362556173880e+01,1.053289493983824165e+01,6.665740041278101558e+01,1.153748533941104704e+01
-9.200000000000000000e+01,6.493936291645299264e+01,1.053840024973076339e+01,6.665996813320766989e+01,1.153910546545992943e+01
-9.190000000000000568e+01,6.494097127508437950e+01,1.054340626133090808e+01,6.666271675257868878e+01,1.154103864214271979e+01
-9.179999999999999716e+01,6.494275755287405616e+01,1.054786843658245132e+01,6.666557431053752225e+01,1.154323820599195471e+01
-9.170000000000000284e+01,6.494468048341695976e+01,1.055174221688583280e+01,6.666851944873951652e+01,1.154584513862436168e+01
-9.159999999999999432e+01,6.494670150281369558e+01,1.055498562841870580e+01,6.667157750370866154e+01,1.154915287732749718e+01
-9.150000000000000000e+01,6.494880515031702828e+01,1.055757267455619974e+01,6.667477311273552232e+01,1.155348634400692731e+01
-9.140000000000000568e+01,6.495101893384473613e+01,1.055951707486311619e+01,6.667809139589873269e+01,1.155911575495794885e+01
-9.129999999999999716e+01,6.495339886737998825e+01,1.056087334239228070e+01,6.668146328107795284e+01,1.156623055377667519e+01
-9.120000000000000284e+01,6.495600303888710414e+01,1.056171448613496544e+01,6.668477221913576614e+01,1.157485640029693919e+01
-9.109999999999999432e+01,6.495886089516564255e+01,1.056214367641342378e+01,6.668783406237105282e+01,1.158471938810659196e+01
-9.100000000000000000e+01,6.496195515868340919e+01,1.056231268187347005e+01,6.669039495729269618e+01,1.159531771764327068e+01
-9.090000000000000568e+01,6.496524570013501432e+01,1.056239550586571774e+01,6.669218061174510126e+01,1.160607889712325225e+01
-9.079999999999999716e+01,6.496869071119644445e+01,1.056256602073686146e+01,6.669292738392910280e+01,1.161640631166467053e+01
-9.070000000000000284e+01,6.497223234941948533e+01,1.056297110693518704e+01,6.669239139078065648e+01,1.162570327165144946e+01
-9.059999999999999432e+01,6.497578288153528092e+01,1.056370435995835244e+01,6.669036681595098059e+01,1.163339427434302920e+01
-9.050000000000000000e+01,6.497924281699411608e+01,1.056482975321666906e+01,6.668674669869845673e+01,1.163906202480196761e+01
-9.040000000000000568e+01,6.498252086231467217e+01,1.056639853051334477e+01,6.668161959458343802e+01,1.164271979700603765e+01
-9.029999999999999716e+01,6.498553508121537448e+01,1.056844669697656869e+01,6.667525756618317700e+01,1.164479971708800932e+01
-9.020000000000000284e+01,6.498820722526299676e+01,1.057100462171135824e+01,6.666799934949949602e+01,1.164586340589878333e+01
-9.009999999999999432e+01,6.499045870827104920e+01,1.057410305099613979e+01,6.666021000288586151e+01,1.164650510634935010e+01
-9.000000000000000000e+01,6.499222302860707146e+01,1.057774441404380461e+01,6.665228198602927989e+01,1.164735363037312688e+01
-8.990000000000000568e+01,6.499347593063403394e+01,1.058185013828513910e+01,6.664455782102052694e+01,1.164883055032401948e+01
-8.980000000000001137e+01,6.499424124873465303e+01,1.058626617450549823e+01,6.663727214215954575e+01,1.165098727123623412e+01
-8.970000000000000284e+01,6.499456134441365407e+01,1.059081618522084689e+01,6.663058785478271773e+01,1.165371079511193919e+01
-8.959999999999999432e+01,6.499448246952759689e+01,1.059532407897692430e+01,6.662461996038140910e+01,1.165689234170496391e+01
-8.950000000000000000e+01,6.499406646887281624e+01,1.059961088934496409e+01,6.661944509940778403e+01,1.166043992213288405e+01
-8.940000000000000568e+01,6.499339576028572196e+01,1.060349349823098031e+01,6.661514076394587391e+01,1.166429746151845315e+01
-8.930000000000001137e+01,6.499256008653662775e+01,1.060681126087547810e+01,6.661177690831844700e+01,1.166847106653407629e+01
-8.920000000000000284e+01,6.499163654036063065e+01,1.060948164090942036e+01,6.660938169385565288e+01,1.167304072281341121e+01
-8.909999999999999432e+01,6.499068238769805816e+01,1.061150445067743497e+01,6.660795845132268767e+01,1.167811599442171300e+01
-8.900000000000000000e+01,6.498974479992340036e+01,1.061290188738037799e+01,6.660751318467684712e+01,1.168379851882174947e+01
-8.890000000000000568e+01,6.498886013558725949e+01,1.061368524726723273e+01,6.660804524434546181e+01,1.169014520015961445e+01
-8.880000000000001137e+01,6.498805062447084424e+01,1.061386103668639436e+01,6.660950777554327829e+01,1.169708142308308396e+01
-8.870000000000000284e+01,6.498733343913751526e+01,1.061343487634393767e+01,6.661179505477913665e+01,1.170438996063807835e+01
-8.859999999999999432e+01,6.498671666399965829e+01,1.061242486966990661e+01,6.661477254428695005e+01,1.171179519157509397e+01
-8.850000000000000000e+01,6.498619167465476210e+01,1.061088230181178993e+01,6.661830185400275184e+01,1.171902309120939911e+01
-8.840000000000000568e+01,6.498574385934456643e+01,1.060888399443340901e+01,6.662226239136006711e+01,1.172584118810373432e+01
-8.830000000000001137e+01,6.498536023317396371e+01,1.060651192293257061e+01,6.662656475058476246e+01,1.173206803241544982e+01
-8.820000000000000284e+01,6.498502922541003102e+01,1.060384772620771621e+01,6.663113896533866409e+01,1.173753775133250166e+01
-8.809999999999999432e+01,6.498475555276675664e+01,1.060098173936934352e+01,6.663594805012415634e+01,1.174214341202752010e+01
-8.800000000000000000e+01,6.498458790966972742e+01,1.059799936108760932e+01,6.664101147354487864e+01,1.174592048471719785e+01
-8.790000000000000568e+01,6.498460657176357813e+01,1.059493203848365539e+01,6.664637167591423861e+01,1.174900504665717271e+01
-8.780000000000001137e+01,6.498484904437719933e+01,1.059177256754203356e+01,6.665205388690635857e+01,1.175155353438250394e+01
-8.770000000000000284e+01,6.498527768126011495e+01,1.058853637941940740e+01,6.665808603683427691e+01,1.175373470233910744e+01
-8.759999999999999432e+01,6.498584073460408206e+01,1.058525673242956522e+01,6.666453540711032133e+01,1.175574490982805287e+01
-8.750000000000000000e+01,6.498651562097600731e+01,1.058196141195277029e+01,6.667148638309129183e+01,1.175778721332781274e+01
-8.740000000000000568e+01,6.498729320623233718e+01,1.057867560866337264e+01,6.667896957711455741e+01,1.175997236158433346e+01
-8.730000000000001137e+01,6.498815422507344408e+01,1.057541944194249872e+01,6.668693423684065635e+01,1.176226290380404294e+01
-8.720000000000000284e+01,6.498906011072038780e+01,1.057221710027687500e+01,6.669533302069207537e+01,1.176463182696802079e+01
-8.709999999999999432e+01,6.498996230590465473e+01,1.056912932917348158e+01,6.670422895860534140e+01,1.176727426356468520e+01
-8.700000000000000000e+01,6.499080940148064656e+01,1.056625772991899126e+01,6.671377957138551551e+01,1.177059522455974694e+01
-8.690000000000000568e+01,6.499154566520027743e+01,1.056372056790965708e+01,6.672415936600280872e+01,1.177504139281610840e+01
-8.680000000000001137e+01,6.499210783153162652e+01,1.056164647204271034e+01,6.673553965502726726e+01,1.178101731602956903e+01
-8.670000000000000284e+01,6.499241862061343511e+01,1.056017139827757845e+01,6.674807318069753137e+01,1.178887765311071689e+01
-8.659999999999999432e+01,6.499241569744968672e+01,1.055939326110994614e+01,6.676184215052686000e+01,1.179884920699848116e+01
-8.650000000000000000e+01,6.499208322214663269e+01,1.055932400019399964e+01,6.677674536983040809e+01,1.181079271803668895e+01
-8.640000000000000568e+01,6.499142229546713168e+01,1.055990869380190844e+01,6.679245016217889486e+01,1.182410760091418922e+01
-8.630000000000001137e+01,6.499042952829088904e+01,1.056106748036772203e+01,6.680852468341504391e+01,1.183800327672697073e+01
-8.620000000000000284e+01,6.498910855160359290e+01,1.056271352354398729e+01,6.682453454812900873e+01,1.185169508923796577e+01
-8.609999999999999432e+01,6.498748291805372901e+01,1.056475528271888287e+01,6.684004647168583801e+01,1.186440620364520271e+01
-8.600000000000000000e+01,6.498559884843562884e+01,1.056709552062117652e+01,6.685469920603192406e+01,1.187550329458214193e+01
-8.590000000000000568e+01,6.498351092173010102e+01,1.056963479022806141e+01,6.686827875485130335e+01,1.188462722360646140e+01
-8.580000000000001137e+01,6.498127688397006807e+01,1.057227835814308392e+01,6.688065458602402202e+01,1.189155457596168652e+01
-8.570000000000000284e+01,6.497897380896331754e+01,1.057495027041870372e+01,6.689170464076893552e+01,1.189606213913415722e+01
-8.559999999999999432e+01,6.497669781597160465e+01,1.057761187435985306e+01,6.690131150048557629e+01,1.189793573860601228e+01
-8.550000000000000000e+01,6.497453861048292367e+01,1.058026890767106565e+01,6.690946710874099779e+01,1.189720925754420122e+01
-8.540000000000000568e+01,6.497257683790471106e+01,1.058295530921780525e+01,6.691645124835343950e+01,1.189452079110738048e+01
-8.530000000000001137e+01,6.497089361361676652e+01,1.058571212287588992e+01,6.692279489762518097e+01,1.189100591193080092e+01
-8.520000000000000284e+01,6.496955669021185997e+01,1.058858402025357570e+01,6.692909619946551913e+01,1.188793292602195706e+01
-8.509999999999999432e+01,6.496860412142910945e+01,1.059161928396872376e+01,6.693594694021025759e+01,1.188656797767251128e+01
-8.500000000000000000e+01,6.496805137014307263e+01,1.059485545798416339e+01,6.694388269651078360e+01,1.188803820863551941e+01
-8.490000000000000568e+01,6.496790392434122907e+01,1.059831228715164286e+01,6.695312644390473622e+01,1.189276860184386031e+01
-8.480000000000001137e+01,6.496816029081335842e+01,1.060200332363418951e+01,6.696343004691780720e+01,1.190017961700943161e+01
-8.470000000000000284e+01,6.496880024759524019e+01,1.060593918708462802e+01,6.697432248861616699e+01,1.190924153624298043e+01
-8.459999999999999432e+01,6.496977509439697940e+01,1.061012163257448293e+01,6.698532055567191890e+01,1.191890616918410650e+01
-8.450000000000000000e+01,6.497102880244298717e+01,1.061453651366696960e+01,6.699603542782530496e+01,1.192830663943236402e+01
-8.440000000000000568e+01,6.497250370637836170e+01,1.061916374313545397e+01,6.700626933566313426e+01,1.193695819735089003e+01
