Time (s),Mean DBP (mmHg),SD DBP (mmHg)
-8.250000000000000000e+01,5.996559467343320193e+01,1.023885457462212578e+01
-8.240000000000000568e+01,6.001470869341146397e+01,1.028242563737296145e+01
-8.230000000000001137e+01,6.007717826706349484e+01,1.032711327995174955e+01
-8.220000000000000284e+01,6.012971182715254059e+01,1.037473222138745399e+01
-8.209999999999999432e+01,6.012187105759856820e+01,1.039834404028619019e+01
-8.200000000000000000e+01,6.011550339533469867e+01,1.041943941372976923e+01
-8.190000000000000568e+01,6.010956459800603113e+01,1.042240779247508620e+01
-8.180000000000001137e+01,6.010102012996303955e+01,1.042623577810300972e+01
-8.170000000000000284e+01,6.010839247794179130e+01,1.043932969265183530e+01
-8.159999999999999432e+01,6.012498573897808996e+01,1.045499528677586198e+01
-8.150000000000000000e+01,6.017740423105296799e+01,1.047853332071067456e+01
-8.140000000000000568e+01,6.021872863038964141e+01,1.043592524524537168e+01
-8.130000000000001137e+01,6.024429353416880417e+01,1.033824347731551896e+01
-8.120000000000000284e+01,6.025438348004552580e+01,1.025658499360149101e+01
-8.109999999999999432e+01,6.026467010325438878e+01,1.017302445938450894e+01
-8.100000000000000000e+01,6.026513157454943581e+01,1.009109319588065823e+01
-8.090000000000000568e+01,6.021056698243143757e+01,9.976958415372630284e+00
-8.080000000000001137e+01,6.013296736692438316e+01,9.858223601343562237e+00
-8.070000000000000284e+01,6.010092035884603945e+01,9.838214854261893905e+00
-8.059999999999999432e+01,6.006828435789862652e+01,9.845355252473455110e+00
-8.050000000000000000e+01,6.004502190218454416e+01,9.860698646568463843e+00
-8.040000000000000568e+01,6.002690155027255514e+01,9.882825943855928941e+00
-8.030000000000001137e+01,6.002817375664486832e+01,9.908287136550026020e+00
-8.020000000000000284e+01,6.003176382962774937e+01,9.946040812070277681e+00
-8.009999999999999432e+01,6.004733451561980218e+01,9.996090693752803347e+00
-8.000000000000000000e+01,6.007351959658016227e+01,1.005283163415821157e+01
-7.990000000000000568e+01,6.010032557096803885e+01,1.011702083823927723e+01
-7.980000000000001137e+01,6.011844827413346337e+01,1.019586026064788875e+01
-7.970000000000000284e+01,6.012158288704372922e+01,1.028951639433688570e+01
-7.959999999999999432e+01,6.009401785087671755e+01,1.033466974611621580e+01
-7.950000000000000000e+01,6.007355225286460865e+01,1.035970538517408279e+01
-7.940000000000000568e+01,6.005674293615130921e+01,1.038260358622843249e+01
-7.930000000000001137e+01,6.004341414572236602e+01,1.040625179215631846e+01
-7.920000000000000284e+01,6.004902560070490836e+01,1.042909477196189805e+01
-7.909999999999999432e+01,6.006884234890721785e+01,1.043561039704151128e+01
-7.900000000000000000e+01,6.008856164423704627e+01,1.044019649993238730e+01
-7.890000000000000568e+01,6.010986061109640843e+01,1.043311281557007320e+01
-7.880000000000001137e+01,6.011328616687979576e+01,1.040312877256143231e+01
-7.870000000000000284e+01,6.011544064332356641e+01,1.038910638011453003e+01
-7.859999999999999432e+01,6.011493773766657966e+01,1.036373906541734868e+01
-7.850000000000000000e+01,6.011780092809758003e+01,1.035234670470899943e+01
-7.840000000000000568e+01,6.011232699534453161e+01,1.034518691546554692e+01
-7.830000000000001137e+01,6.009242039333459928e+01,1.034043807463668685e+01
-7.820000000000000284e+01,6.007321033950208289e+01,1.034285716513339182e+01
-7.809999999999999432e+01,6.007457764990341786e+01,1.038519936188539816e+01
-7.800000000000000000e+01,6.008505399322768170e+01,1.043338137063400772e+01
-7.790000000000000568e+01,6.011449527325568454e+01,1.048235400839599585e+01
-7.780000000000001137e+01,6.016792807974582757e+01,1.054587979686846033e+01
-7.770000000000000284e+01,6.020602720823102771e+01,1.062442106551604226e+01
-7.759999999999999432e+01,6.018007394313012526e+01,1.053806117837491207e+01
-7.750000000000000000e+01,6.014357371446428857e+01,1.040805897598661822e+01
-7.740000000000000568e+01,6.012575369882632259e+01,1.027911154717298636e+01
-7.730000000000001137e+01,6.010245668139769748e+01,1.015831322888899280e+01
-7.720000000000000284e+01,6.007117534456385499e+01,1.004694077409685526e+01
-7.709999999999999432e+01,6.004704885826031813e+01,9.942185452256321554e+00
-7.700000000000000000e+01,6.000821620651311150e+01,9.836750420935612027e+00
-7.690000000000000568e+01,5.995143182368054369e+01,9.750571169725159137e+00
-7.680000000000001137e+01,5.994094660257487561e+01,9.632761349055751765e+00
-7.670000000000000284e+01,5.995605718859734168e+01,9.519056137349624080e+00
-7.659999999999999432e+01,5.998222505787851588e+01,9.433868134471831368e+00
-7.650000000000000000e+01,6.006740769364422050e+01,9.439321429691242216e+00
-7.640000000000000568e+01,6.017307469330662428e+01,9.449961148077870021e+00
-7.630000000000001137e+01,6.028329314917730386e+01,9.461591164771151696e+00
-7.620000000000000284e+01,6.039926743366562079e+01,9.479892311473342659e+00
-7.609999999999999432e+01,6.047577211170111866e+01,9.520822280098009571e+00
-7.600000000000000000e+01,6.052808691877928737e+01,9.581497386428775798e+00
-7.590000000000000568e+01,6.058872901144535916e+01,9.654812477560255957e+00
-7.580000000000001137e+01,6.064442637883834664e+01,9.729156968053796817e+00
-7.570000000000000284e+01,6.068716324257810157e+01,9.804584055412572496e+00
-7.559999999999999432e+01,6.072288292101453777e+01,9.882156850556471639e+00
-7.550000000000000000e+01,6.075674913281561373e+01,9.964234981489083154e+00
-7.540000000000000568e+01,6.076601086607475111e+01,1.003545935218351026e+01
-7.530000000000001137e+01,6.076667853518365092e+01,1.009289453426320016e+01
-7.520000000000000284e+01,6.076275257444237354e+01,1.015589471019214329e+01
-7.509999999999999432e+01,6.074216973661086882e+01,1.016703159822731450e+01
-7.500000000000000000e+01,6.071716895101726408e+01,1.017637369528144298e+01
-7.490000000000000568e+01,6.067371789193905585e+01,1.016232503324603798e+01
-7.480000000000001137e+01,6.062319828045259129e+01,1.012814141861333894e+01
-7.470000000000000284e+01,6.057713460340323053e+01,1.009306677655300533e+01
-7.459999999999999432e+01,6.051884737512703794e+01,1.006630767319660791e+01
-7.450000000000000000e+01,6.048747829757973449e+01,1.005097190983820887e+01
-7.440000000000000568e+01,6.045957851430260632e+01,1.004992174851294706e+01
-7.430000000000001137e+01,6.044717561659729199e+01,1.005938251815615025e+01
-7.420000000000000284e+01,6.045566468703537311e+01,1.003695339026758937e+01
-7.409999999999999432e+01,6.047434789396979937e+01,1.001996097500199312e+01
-7.400000000000000000e+01,6.049082921063002516e+01,9.992700334573779486e+00
-7.390000000000000568e+01,6.049940497613177115e+01,9.973046267563098866e+00
-7.380000000000001137e+01,6.051354573865231856e+01,9.956261101691469051e+00
-7.370000000000000284e+01,6.053003678806723542e+01,9.937610112501220172e+00
-7.359999999999999432e+01,6.062128638217858168e+01,1.005204731439353694e+01
-7.350000000000000000e+01,6.066148762376088399e+01,1.014473250885633426e+01
-7.340000000000000568e+01,6.068154899902781096e+01,1.023583459532590112e+01
-7.330000000000001137e+01,6.069744332574946810e+01,1.033170932441096390e+01
-7.320000000000000284e+01,6.070917653715261508e+01,1.043909997337241435e+01
-7.309999999999999432e+01,6.066264339551340612e+01,1.042223242726199217e+01
-7.300000000000000000e+01,6.052803062731225481e+01,1.019201736974043015e+01
-7.290000000000000568e+01,6.042327822632606171e+01,1.000326570959514960e+01
-7.280000000000001137e+01,6.031800364336414333e+01,9.850944244925509352e+00
-7.270000000000000284e+01,6.023751312050195850e+01,9.740166590114910150e+00
-7.259999999999999432e+01,6.018753985568805120e+01,9.689716379063707308e+00
-7.250000000000000000e+01,6.023440056196924530e+01,9.729587112467477539e+00
-7.240000000000000568e+01,6.027971823692715247e+01,9.773981319214312791e+00
-7.230000000000001137e+01,6.032144316667635309e+01,9.824096588412803754e+00
-7.220000000000000284e+01,6.030504220848069963e+01,9.821796596614785102e+00
-7.209999999999999432e+01,6.027688248527883275e+01,9.810106225966571003e+00
-7.200000000000000000e+01,6.021742394992325131e+01,9.757433835079940110e+00
-7.190000000000000568e+01,6.017500447811519848e+01,9.711385838755782984e+00
-7.180000000000001137e+01,6.015022727446196882e+01,9.647772394242201344e+00
-7.170000000000000284e+01,6.012907231903943739e+01,9.572091852568267001e+00
-7.159999999999999432e+01,6.010050126640369683e+01,9.501454872507160587e+00
-7.150000000000000000e+01,6.007272239620832011e+01,9.440507240527141519e+00
-7.140000000000000568e+01,6.004315232380488965e+01,9.391355852163794538e+00
-7.130000000000001137e+01,6.000534305868373508e+01,9.332896020198161224e+00
-7.120000000000000284e+01,6.001171477661252140e+01,9.278053179746738266e+00
-7.109999999999999432e+01,6.006049059179392913e+01,9.224949431772479613e+00
-7.100000000000000000e+01,6.008946365397572720e+01,9.173859930923535799e+00
-7.090000000000000568e+01,6.011224802030329073e+01,9.132223620779734929e+00
-7.080000000000001137e+01,6.013008525576958618e+01,9.108071177939537577e+00
-7.070000000000000284e+01,6.016240577875532836e+01,9.097347359082800011e+00
-7.059999999999999432e+01,6.011684637184711022e+01,9.037577484071970702e+00
-7.050000000000000000e+01,6.000849010607485923e+01,8.949297954765507157e+00
-7.040000000000000568e+01,5.991072093601660242e+01,8.868918597104164192e+00
-7.030000000000001137e+01,5.981756040858417833e+01,8.841507951248390285e+00
-7.020000000000000284e+01,5.973169797254638524e+01,8.873447463131242330e+00
-7.009999999999999432e+01,5.967560693204714539e+01,8.942100897910728818e+00
-7.000000000000000000e+01,5.964345035373907677e+01,9.055921635140462556e+00
-6.990000000000000568e+01,5.963259696286471012e+01,9.204002905741241136e+00
-6.980000000000001137e+01,5.962795848932585585e+01,9.391741236989940234e+00
-6.970000000000000284e+01,5.962352730751516106e+01,9.609118275518376606e+00
-6.959999999999999432e+01,5.972239170321062574e+01,9.712983846973777702e+00
-6.950000000000000000e+01,5.982274675032476807e+01,9.820560904570799110e+00
-6.940000000000000568e+01,5.989043911814985677e+01,9.895451099431337383e+00
-6.930000000000001137e+01,5.994578098592148763e+01,9.973681998304765983e+00
-6.920000000000000284e+01,6.000847393200266566e+01,1.002799125547768355e+01
-6.909999999999999432e+01,6.008861203447214194e+01,1.007235573015807972e+01
-6.900000000000000000e+01,6.015728745843453851e+01,1.011902105841266852e+01
-6.890000000000000568e+01,6.010691277831131174e+01,9.945219143216140978e+00
-6.880000000000001137e+01,6.001730222865806041e+01,9.805573047563273192e+00
-6.870000000000000284e+01,5.991614269364539780e+01,9.690456196283285806e+00
-6.859999999999999432e+01,5.982431187084951318e+01,9.591888401055227220e+00
-6.850000000000000000e+01,5.977331537147873064e+01,9.583563018904477815e+00
-6.840000000000000568e+01,5.979615830746027427e+01,9.680668677832382940e+00
-6.830000000000001137e+01,5.983846900615185405e+01,9.783638236858081427e+00
-6.820000000000000284e+01,5.988003468769644400e+01,9.905367656167902268e+00
-6.809999999999999432e+01,5.994555305197488337e+01,1.006092272399283694e+01
-6.800000000000000000e+01,6.000159231481726607e+01,1.020675028439066345e+01
-6.790000000000000568e+01,6.003957048127043805e+01,1.013041219024993111e+01
-6.780000000000001137e+01,6.009533028053264303e+01,1.005385370567362102e+01
-6.770000000000000284e+01,6.015203920767043400e+01,9.981237087186325851e+00
-6.759999999999999432e+01,6.020377220593753265e+01,9.917617926846565624e+00
-6.750000000000000000e+01,6.027346665544540372e+01,9.911910374028282789e+00
-6.740000000000000568e+01,6.036267222916577424e+01,9.961898939514579610e+00
-6.730000000000001137e+01,6.045136446603464719e+01,1.002086935580618032e+01
-6.720000000000000284e+01,6.052326806011986804e+01,1.008002546427252888e+01
-6.709999999999999432e+01,6.059684912836323889e+01,1.014874878791290591e+01
-6.700000000000000000e+01,6.067105879277473690e+01,1.021697992958528900e+01
-6.690000000000000568e+01,6.068072123998608447e+01,1.018996309337614115e+01
-6.680000000000001137e+01,6.065667159865583358e+01,1.016850145869984345e+01
-6.670000000000000284e+01,6.059686116256088440e+01,1.012486147498291444e+01
-6.659999999999999432e+01,6.052009531887410532e+01,1.008578066211770086e+01
-6.650000000000000000e+01,6.044874904203159360e+01,1.004421542981997995e+01
-6.640000000000000568e+01,6.038819717903559336e+01,1.001100379410852526e+01
-6.630000000000001137e+01,6.034984044585959850e+01,9.980060500173420834e+00
-6.620000000000000284e+01,6.029183896803413489e+01,1.001211000515904637e+01
-6.609999999999999432e+01,6.024695348666988792e+01,1.007561437437584395e+01
-6.600000000000000000e+01,6.021095606767168107e+01,1.014453248813515529e+01
-6.590000000000000568e+01,6.018914860016927548e+01,1.022712450661722094e+01
-6.580000000000001137e+01,6.016806042463123561e+01,1.033796324206707240e+01
-6.570000000000000284e+01,6.013913000837840173e+01,1.046528131996436350e+01
-6.559999999999999432e+01,6.009079057916836319e+01,1.060010431702677813e+01
-6.550000000000000000e+01,6.020008846192690299e+01,1.057888367340502178e+01
-6.540000000000000568e+01,6.027612859913081422e+01,1.055899839470601620e+01
-6.530000000000001137e+01,6.037125655312861738e+01,1.058353874539226958e+01
-6.520000000000000284e+01,6.051200505312433364e+01,1.059346942759646559e+01
-6.509999999999999432e+01,6.064108549228460276e+01,1.064258445138107945e+01
-6.500000000000000000e+01,6.063540501164308694e+01,1.059086813895635437e+01
-6.490000000000000568e+01,6.054074286141011640e+01,1.042577779494633816e+01
-6.480000000000001137e+01,6.044234249047416085e+01,1.027673722968846803e+01
-6.470000000000000284e+01,6.032712204966985325e+01,1.014886729140869903e+01
-6.459999999999999432e+01,6.019999985813873877e+01,1.003343416751995321e+01
-6.450000000000000000e+01,6.012234645770320185e+01,1.004337637389702564e+01
-6.440000000000000568e+01,6.005367233461227272e+01,1.009428700673589852e+01
-6.430000000000001137e+01,6.004709032891689446e+01,1.012568125097208416e+01
-6.420000000000000284e+01,6.008684439809623257e+01,1.014389239119358166e+01
-6.409999999999999432e+01,6.013539600853165723e+01,1.017701107898654556e+01
-6.400000000000000000e+01,6.015556410154819389e+01,1.021529327840511669e+01
-6.390000000000000568e+01,6.015744033848603323e+01,1.019760627297139166e+01
-6.380000000000000426e+01,6.017977374122918377e+01,1.018790873063765012e+01
-6.370000000000000284e+01,6.022832410519244206e+01,1.019107010752125753e+01
-6.360000000000000142e+01,6.024605308043541640e+01,1.018586760759822418e+01
-6.350000000000000711e+01,6.024046503942020081e+01,1.015282432892204945e+01
-6.340000000000000568e+01,6.022091684672132317e+01,1.008370689943016174e+01
-6.330000000000000426e+01,6.021823239429816965e+01,1.002038226802281962e+01
-6.320000000000000284e+01,6.022434723811764457e+01,9.954092879318015008e+00
-6.310000000000000142e+01,6.022402681366777699e+01,9.880739963206062626e+00
-6.300000000000000711e+01,6.021170254123514809e+01,9.801414000245843638e+00
-6.290000000000000568e+01,6.018377787272613233e+01,9.737334909633521107e+00
-6.280000000000000426e+01,6.019322384497942124e+01,9.775096791761836101e+00
-6.270000000000000284e+01,6.019597749368697492e+01,9.824869760951049358e+00
-6.260000000000000142e+01,6.019903919290561589e+01,9.879845106607877625e+00
-6.250000000000000711e+01,6.020078300619720579e+01,9.939813876229735001e+00
-6.240000000000000568e+01,6.021615997162678724e+01,9.988562138249404754e+00
-6.230000000000000426e+01,6.021252617001515972e+01,9.988354460229718512e+00
-6.220000000000000284e+01,6.014869047118713041e+01,9.862514597800876359e+00
-6.210000000000000142e+01,6.009642744037277851e+01,9.747626794949834306e+00
-6.200000000000000711e+01,6.014001291121835635e+01,9.626704349886054501e+00
-6.190000000000000568e+01,6.018781758834946061e+01,9.528480801436451486e+00
-6.180000000000000426e+01,6.023633049499655812e+01,9.455775128101782556e+00
-6.170000000000000284e+01,6.029825813844286841e+01,9.438272771799562477e+00
-6.160000000000000142e+01,6.040041245591162067e+01,9.498089074137956445e+00
-6.150000000000000711e+01,6.047162928344490496e+01,9.516788717251541740e+00
-6.140000000000000568e+01,6.044295243296199516e+01,9.492461626317437506e+00
-6.130000000000000426e+01,6.040052357924409421e+01,9.477533619514977303e+00
-6.120000000000000284e+01,6.034861013920868089e+01,9.469389750771671999e+00
-6.110000000000000142e+01,6.028529473462988619e+01,9.468150569707127318e+00
-6.100000000000000711e+01,6.021781496308921788e+01,9.481308126819838478e+00
-6.090000000000000568e+01,6.013774228974560287e+01,9.497223719154606059e+00
