Time (s),Mean SBP (mmHg),SD SBP (mmHg)
-8.280000000000001137e+01,1.162411904324715408e+02,1.863510793208207161e+01
-8.270000000000000284e+01,1.166142770832061331e+02,1.907391073342884269e+01
-8.259999999999999432e+01,1.169469061947128381e+02,1.960391683488989756e+01
-8.250000000000000000e+01,1.169659755478360523e+02,1.944070868725853174e+01
-8.240000000000000568e+01,1.169782527561106065e+02,1.925181572756623183e+01
-8.230000000000001137e+01,1.169764325521741029e+02,1.907750603570135794e+01
-8.220000000000000284e+01,1.169521878563960087e+02,1.893029209703765758e+01
-8.209999999999999432e+01,1.169366423337336869e+02,1.880525179310268769e+01
-8.200000000000000000e+01,1.169344043629894117e+02,1.868788160621815209e+01
-8.190000000000000568e+01,1.169748795517116378e+02,1.856557173173892750e+01
-8.180000000000001137e+01,1.169552101497354784e+02,1.835350588508228498e+01
-8.170000000000000284e+01,1.169177014885842709e+02,1.814854299058704967e+01
-8.159999999999999432e+01,1.168702270670803358e+02,1.797973347813912071e+01
-8.150000000000000000e+01,1.168294410358717528e+02,1.787406606620153937e+01
-8.140000000000000568e+01,1.167690129160525601e+02,1.780311906953209089e+01
-8.130000000000001137e+01,1.168170297259842414e+02,1.786361906769751329e+01
-8.120000000000000284e+01,1.170197578659087299e+02,1.806190952353324164e+01
-8.109999999999999432e+01,1.172047038101053857e+02,1.829776442341779941e+01
-8.100000000000000000e+01,1.173349410312732459e+02,1.853157529263645387e+01
-8.090000000000000568e+01,1.174641788789812580e+02,1.877741945801380297e+01
-8.080000000000001137e+01,1.176074769537939630e+02,1.903195683595657428e+01
-8.070000000000000284e+01,1.177739560808141448e+02,1.931182404581015177e+01
-8.059999999999999432e+01,1.178082989601535786e+02,1.933411925520671559e+01
-8.050000000000000000e+01,1.177722236424398830e+02,1.922250506301391226e+01
-8.040000000000000568e+01,1.177118095968460096e+02,1.911119783479714229e+01
-8.030000000000001137e+01,1.176446929713074496e+02,1.900883695014001518e+01
-8.020000000000000284e+01,1.176000220521778488e+02,1.890276753289510481e+01
-8.009999999999999432e+01,1.175799450885692039e+02,1.878566291873237049e+01
-8.000000000000000000e+01,1.175588893334364826e+02,1.865238507291467585e+01
-7.990000000000000568e+01,1.175028240792328091e+02,1.850986017900389058e+01
-7.980000000000001137e+01,1.174416267322338143e+02,1.838345068550695416e+01
-7.970000000000000284e+01,1.173484188299372732e+02,1.824471591452133268e+01
-7.959999999999999432e+01,1.172629182363978799e+02,1.812012290135775672e+01
-7.950000000000000000e+01,1.171567063412768022e+02,1.800967516202275576e+01
-7.940000000000000568e+01,1.170727232099502402e+02,1.789106866117455397e+01
-7.930000000000001137e+01,1.170237045604428090e+02,1.777115979875495100e+01
-7.920000000000000284e+01,1.169865498654729237e+02,1.767348388312213459e+01
-7.909999999999999432e+01,1.169363352035129111e+02,1.759130879917919899e+01
-7.900000000000000000e+01,1.169132491661123083e+02,1.749924454237927307e+01
-7.890000000000000568e+01,1.168823217652359716e+02,1.740605007316087338e+01
-7.880000000000001137e+01,1.168582663980404988e+02,1.733262590225501043e+01
-7.870000000000000284e+01,1.168157112158642121e+02,1.725281652566406265e+01
-7.859999999999999432e+01,1.168079055420230219e+02,1.731071884551498030e+01
-7.850000000000000000e+01,1.167952945261713182e+02,1.739393033453247384e+01
-7.840000000000000568e+01,1.167769006567458234e+02,1.748787671205228378e+01
-7.830000000000001137e+01,1.167676933475156602e+02,1.759444564099450048e+01
-7.820000000000000284e+01,1.167656961276944259e+02,1.770744598025463290e+01
-7.809999999999999432e+01,1.167670805726568943e+02,1.782288924716415579e+01
-7.800000000000000000e+01,1.166117756605314497e+02,1.763911539315999377e+01
-7.790000000000000568e+01,1.164479059893750161e+02,1.746633465283001030e+01
-7.780000000000001137e+01,1.163205265690906884e+02,1.735455077575374361e+01
-7.770000000000000284e+01,1.161865995057846987e+02,1.727837389345784302e+01
-7.759999999999999432e+01,1.160365504609743965e+02,1.721101090426948232e+01
-7.750000000000000000e+01,1.160634994504190303e+02,1.732100341200327165e+01
-7.740000000000000568e+01,1.161489988487556246e+02,1.748846491184063368e+01
-7.730000000000001137e+01,1.162975517600644224e+02,1.766158970178681642e+01
-7.720000000000000284e+01,1.164423402247515043e+02,1.784798346998131535e+01
-7.709999999999999432e+01,1.165846202717778795e+02,1.802569769133837596e+01
-7.700000000000000000e+01,1.167532235612699765e+02,1.821955961091094522e+01
-7.690000000000000568e+01,1.169266601195995605e+02,1.840514618424424853e+01
-7.680000000000001137e+01,1.171316792539584810e+02,1.861140422039137476e+01
-7.670000000000000284e+01,1.173838136639638066e+02,1.883295682900908830e+01
-7.659999999999999432e+01,1.176592257355210620e+02,1.906737866533581638e+01
-7.650000000000000000e+01,1.179362165334254655e+02,1.928374163873545655e+01
-7.640000000000000568e+01,1.180954323843043738e+02,1.923989362751634502e+01
-7.630000000000001137e+01,1.182330912663112343e+02,1.922352435883199462e+01
-7.620000000000000284e+01,1.183493445981319212e+02,1.921819495857438298e+01
-7.609999999999999432e+01,1.184709058953403940e+02,1.921624790851860354e+01
-7.600000000000000000e+01,1.185602552385438884e+02,1.919915114903441378e+01
-7.590000000000000568e+01,1.185516362186217378e+02,1.913572009201493174e+01
-7.580000000000001137e+01,1.185428215239376613e+02,1.907776978352667996e+01
-7.570000000000000284e+01,1.185310787839578239e+02,1.902083670293302475e+01
-7.559999999999999432e+01,1.185183922906895333e+02,1.896711843879626258e+01
-7.550000000000000000e+01,1.184889893661080293e+02,1.891282150650184946e+01
-7.540000000000000568e+01,1.184740317463362373e+02,1.886788804426743127e+01
-7.530000000000001137e+01,1.183962067187035245e+02,1.876820763379653556e+01
-7.520000000000000284e+01,1.183054667277272074e+02,1.866908555968881345e+01
-7.509999999999999432e+01,1.182250728133458040e+02,1.857661855646952631e+01
-7.500000000000000000e+01,1.181357890341730581e+02,1.848351818261169299e+01
-7.490000000000000568e+01,1.180442420886621733e+02,1.839991813786629393e+01
-7.480000000000001137e+01,1.179435282904900504e+02,1.831996248472313127e+01
-7.470000000000000284e+01,1.178275527230428708e+02,1.825028516394290534e+01
-7.459999999999999432e+01,1.176824336079213680e+02,1.811495482822531145e+01
-7.450000000000000000e+01,1.175206355092563939e+02,1.801109892951333791e+01
-7.440000000000000568e+01,1.173556152736076541e+02,1.795086209400410837e+01
-7.430000000000001137e+01,1.172067773554808809e+02,1.793245570683846424e+01
-7.420000000000000284e+01,1.170769885352376747e+02,1.794659260253970956e+01
-7.409999999999999432e+01,1.172387440335853483e+02,1.802392637189780800e+01
-7.400000000000000000e+01,1.174242810226840419e+02,1.817407974729997022e+01
-7.390000000000000568e+01,1.176031430106220341e+02,1.832128162587723352e+01
-7.380000000000001137e+01,1.177713680336416502e+02,1.850079623149138186e+01
-7.370000000000000284e+01,1.179330906870822133e+02,1.871831840718522955e+01
-7.359999999999999432e+01,1.181074739005296408e+02,1.894863291523437709e+01
-7.350000000000000000e+01,1.180771258252604667e+02,1.893152779694162646e+01
-7.340000000000000568e+01,1.178457991638226758e+02,1.873166003495119369e+01
-7.330000000000001137e+01,1.175637195419171803e+02,1.858893539929651340e+01
-7.320000000000000284e+01,1.173121088672413350e+02,1.849712474229511727e+01
-7.309999999999999432e+01,1.170877927280103421e+02,1.845431236581882573e+01
-7.300000000000000000e+01,1.169332039253865361e+02,1.845609766031775933e+01
-7.290000000000000568e+01,1.170786274185432205e+02,1.846030313353136165e+01
-7.280000000000001137e+01,1.172431001452290928e+02,1.851354027952730164e+01
-7.270000000000000284e+01,1.173869599030911246e+02,1.857343308968261653e+01
-7.259999999999999432e+01,1.174997799176953777e+02,1.866372039624003420e+01
-7.250000000000000000e+01,1.175972132286606069e+02,1.881265865830684092e+01
-7.240000000000000568e+01,1.175850258450763874e+02,1.883797938856289633e+01
-7.230000000000001137e+01,1.175822542037704324e+02,1.885826765639203373e+01
-7.220000000000000284e+01,1.175515198630109666e+02,1.887273325438783189e+01
-7.209999999999999432e+01,1.174968812400205138e+02,1.891466988886804401e+01
-7.200000000000000000e+01,1.174595417881536292e+02,1.898792272722294783e+01
-7.190000000000000568e+01,1.174091637486122295e+02,1.907554556445547789e+01
-7.180000000000001137e+01,1.173873242605798595e+02,1.914933509293096847e+01
-7.170000000000000284e+01,1.174095049837426359e+02,1.919161249744628961e+01
-7.159999999999999432e+01,1.174688668626012173e+02,1.919226771957682587e+01
-7.150000000000000000e+01,1.174363919936432268e+02,1.909060145246341733e+01
-7.140000000000000568e+01,1.173954803418499893e+02,1.901685988197136012e+01
-7.130000000000001137e+01,1.173568916097837587e+02,1.896508222434313140e+01
-7.120000000000000284e+01,1.172947410580252665e+02,1.888224870917240850e+01
-7.109999999999999432e+01,1.172126990893899432e+02,1.882449879318551567e+01
-7.100000000000000000e+01,1.169649689412741935e+02,1.883875186542885771e+01
-7.090000000000000568e+01,1.166814545244201611e+02,1.888355451263000973e+01
-7.080000000000001137e+01,1.163697951310163319e+02,1.896168401883481280e+01
-7.070000000000000284e+01,1.160408279995946970e+02,1.909597457393039477e+01
-7.059999999999999432e+01,1.158485041362652765e+02,1.925044542189260000e+01
-7.050000000000000000e+01,1.157723061587719684e+02,1.926927052406079355e+01
-7.040000000000000568e+01,1.157995741699321144e+02,1.916303750466317268e+01
-7.030000000000001137e+01,1.158561083933719402e+02,1.904975848304001573e+01
-7.020000000000000284e+01,1.159503774997291572e+02,1.896624863726145094e+01
-7.009999999999999432e+01,1.160455959239468342e+02,1.891126628278903610e+01
-7.000000000000000000e+01,1.161257990379394727e+02,1.885419050229394600e+01
-6.990000000000000568e+01,1.162101270239961224e+02,1.877725638654284523e+01
-6.980000000000001137e+01,1.163316397546259964e+02,1.869811024577235514e+01
-6.970000000000000284e+01,1.164614611174595495e+02,1.865772650059373916e+01
-6.959999999999999432e+01,1.165687716343505969e+02,1.862699679990267754e+01
-6.950000000000000000e+01,1.166201781494597469e+02,1.863610437085459282e+01
-6.940000000000000568e+01,1.166468978242321270e+02,1.866043147524956680e+01
-6.930000000000001137e+01,1.165241031124879925e+02,1.863528726424286575e+01
-6.920000000000000284e+01,1.163823845552145144e+02,1.862476368968718177e+01
-6.909999999999999432e+01,1.162596940243818437e+02,1.864810353457486158e+01
-6.900000000000000000e+01,1.161496124132025756e+02,1.869671764981880102e+01
-6.890000000000000568e+01,1.161816742633065331e+02,1.873602699079297551e+01
-6.880000000000001137e+01,1.164107987725622877e+02,1.872186609010709901e+01
-6.870000000000000284e+01,1.166221292788628432e+02,1.878048816618867534e+01
-6.859999999999999432e+01,1.168398711361463569e+02,1.890777110673779760e+01
-6.850000000000000000e+01,1.170741328035393991e+02,1.911504124629110990e+01
-6.840000000000000568e+01,1.172208971611807300e+02,1.924310959304876079e+01
-6.830000000000001137e+01,1.171625647075400423e+02,1.904247896132737594e+01
-6.820000000000000284e+01,1.171125725000190130e+02,1.880847966422636119e+01
-6.809999999999999432e+01,1.170658519099326469e+02,1.858409893493347909e+01
-6.800000000000000000e+01,1.170209059854652338e+02,1.838731713050599126e+01
-6.790000000000000568e+01,1.169970472625913658e+02,1.823699595541606655e+01
-6.780000000000001137e+01,1.171829951270059098e+02,1.825564023573883787e+01
-6.770000000000000284e+01,1.173153280085303436e+02,1.831158720001002749e+01
-6.759999999999999432e+01,1.174250934873457197e+02,1.842037585249297749e+01
-6.750000000000000000e+01,1.175217553964167507e+02,1.856604738484945116e+01
-6.740000000000000568e+01,1.175493341491889225e+02,1.864740662695107076e+01
-6.730000000000001137e+01,1.175037463177398536e+02,1.862548019212169237e+01
-6.720000000000000284e+01,1.174464731230429209e+02,1.861478361854235075e+01
-6.709999999999999432e+01,1.173600201821517715e+02,1.861894167012109591e+01
-6.700000000000000000e+01,1.172745725957062888e+02,1.862498459058359757e+01
-6.690000000000000568e+01,1.171961297601472154e+02,1.863694646045808057e+01
-6.680000000000001137e+01,1.171492513000671210e+02,1.872966062579739699e+01
-6.670000000000000284e+01,1.170804435424297196e+02,1.883765159760099550e+01
-6.659999999999999432e+01,1.169177759267334835e+02,1.902508456521509572e+01
-6.650000000000000000e+01,1.168313298140121503e+02,1.925380797762240803e+01
-6.640000000000000568e+01,1.167716340690095080e+02,1.951746312533918726e+01
-6.630000000000001137e+01,1.167187723446129439e+02,1.981352866950972924e+01
-6.620000000000000284e+01,1.166649991425455823e+02,2.014727002431167335e+01
-6.609999999999999432e+01,1.166960948583283795e+02,2.002465064501261693e+01
-6.600000000000000000e+01,1.167354464746239984e+02,1.975299658388729185e+01
-6.590000000000000568e+01,1.167990682525856698e+02,1.951171620161887788e+01
-6.580000000000001137e+01,1.168788502659439672e+02,1.930629735057277685e+01
-6.570000000000000284e+01,1.169451907990850827e+02,1.914876241401592338e+01
-6.559999999999999432e+01,1.169966268930843398e+02,1.903093874381535855e+01
-6.550000000000000000e+01,1.170437869160341791e+02,1.892604899502497773e+01
-6.540000000000000568e+01,1.169428457654133950e+02,1.890539046517472599e+01
-6.530000000000001137e+01,1.168181214011061115e+02,1.893668712920067776e+01
-6.520000000000000284e+01,1.166873787909282072e+02,1.897743823702029431e+01
-6.509999999999999432e+01,1.165599645415653356e+02,1.900895398150171900e+01
-6.500000000000000000e+01,1.164451546251953431e+02,1.899751621249185618e+01
-6.490000000000000568e+01,1.165638658473143892e+02,1.896583068866194566e+01
-6.480000000000001137e+01,1.168112327184731640e+02,1.898905641702708635e+01
-6.470000000000000284e+01,1.170458417454475324e+02,1.902120729163985047e+01
-6.459999999999999432e+01,1.172791192174069153e+02,1.910211836082767789e+01
-6.450000000000000000e+01,1.174940229286905975e+02,1.924612216362204364e+01
-6.440000000000000568e+01,1.175244982914090457e+02,1.919147393490354148e+01
-6.430000000000001137e+01,1.174847615339848090e+02,1.903918748138348604e+01
-6.420000000000000284e+01,1.174218337338189855e+02,1.890683455154291082e+01
-6.409999999999999432e+01,1.172789605850650361e+02,1.877741712222618276e+01
-6.400000000000000000e+01,1.171423889319968055e+02,1.863946094216298022e+01
-6.390000000000000568e+01,1.170501921791212965e+02,1.853171865124808448e+01
-6.380000000000000426e+01,1.169960719191200980e+02,1.853872466719909795e+01
-6.370000000000000284e+01,1.169564886039936908e+02,1.854933023410774240e+01
-6.360000000000000142e+01,1.169143978728044715e+02,1.857995214031097930e+01
-6.350000000000000711e+01,1.169170507606596345e+02,1.866592531670826105e+01
-6.340000000000000568e+01,1.169312183040624546e+02,1.873724139880932782e+01
-6.330000000000000426e+01,1.169214440676408771e+02,1.877984007476579720e+01
-6.320000000000000284e+01,1.169318102353656599e+02,1.882647781941261300e+01
-6.310000000000000142e+01,1.169684869050164338e+02,1.889118120866186601e+01
-6.300000000000000711e+01,1.170293903160123250e+02,1.898009738660891799e+01
-6.290000000000000568e+01,1.171278941551510684e+02,1.905541379151721770e+01
-6.280000000000000426e+01,1.172603938120190037e+02,1.911262512804262315e+01
-6.270000000000000284e+01,1.172297968061528479e+02,1.884778826847939825e+01
-6.260000000000000142e+01,1.171914070112501065e+02,1.861762974425588979e+01
-6.250000000000000711e+01,1.171143159000660177e+02,1.844983507825256552e+01
-6.240000000000000568e+01,1.170340964843133946e+02,1.831343604626571420e+01
-6.230000000000000426e+01,1.169530055779937499e+02,1.819529320694499575e+01
-6.220000000000000284e+01,1.169560580101780829e+02,1.814138324445794481e+01
-6.210000000000000142e+01,1.171667110653753099e+02,1.831729152999754007e+01
-6.200000000000000711e+01,1.173612974873486081e+02,1.853527351248372668e+01
-6.190000000000000568e+01,1.175219320819986280e+02,1.876298672385991750e+01
-6.180000000000000426e+01,1.176869444387986334e+02,1.901726907602038352e+01
-6.170000000000000284e+01,1.178504915105919082e+02,1.930486795790696064e+01
-6.160000000000000142e+01,1.179474522306011863e+02,1.948152688261831855e+01
-6.150000000000000711e+01,1.178837128061710757e+02,1.931608551112225669e+01
-6.140000000000000568e+01,1.178296301443442076e+02,1.915657431462562243e+01
-6.130000000000000426e+01,1.177802854787580173e+02,1.898648480467594624e+01
-6.120000000000000284e+01,1.177079846635510734e+02,1.882948744026077748e+01
-6.110000000000000142e+01,1.176176580203239865e+02,1.868427952825639338e+01
-6.100000000000000711e+01,1.175258549091851421e+02,1.854259263351612930e+01
-6.090000000000000568e+01,1.174228656147502505e+02,1.840248357492291120e+01
