Time (s),Mean DBP Fallers (mmHg),SD DBP Fallers (mmHg),Mean DBP Non-Fallers (mmHg),SD DBP Non-Fallers (mmHg)
-4.970000000000000284e+01,5.791782701452920179e+01,6.814690461755368744e+00,6.232182816047420459e+01,1.143226312418722301e+01
-4.960000000000000853e+01,5.791825936505667727e+01,6.832007331814883067e+00,6.237538779021143398e+01,1.136797801140569675e+01
-4.950000000000000000e+01,5.790730316757412766e+01,6.844029338107077365e+00,6.244483502997027813e+01,1.133420609472304008e+01
-4.940000000000000568e+01,5.788836702163350623e+01,6.852867376801350829e+00,6.255598001145366283e+01,1.132686190865106646e+01
-4.930000000000001137e+01,5.787157463631946541e+01,6.873927500654711586e+00,6.270794130020892965e+01,1.131767418973275419e+01
-4.920000000000000284e+01,5.786653255847866006e+01,6.887315119202738423e+00,6.284928928087290245e+01,1.133002701155998437e+01
-4.910000000000000853e+01,5.787759400914648467e+01,6.890073108600934582e+00,6.292932423038373457e+01,1.126804332853060941e+01
-4.900000000000000000e+01,5.789638607930633896e+01,6.887508264293952465e+00,6.299521326078416195e+01,1.121301901607550278e+01
-4.890000000000000568e+01,5.791333303416819689e+01,6.865441247850392337e+00,6.306320362039763694e+01,1.117849045383685258e+01
-4.880000000000001137e+01,5.794130971499645710e+01,6.830800831562178210e+00,6.310296946416244879e+01,1.113483549349616375e+01
-4.870000000000000284e+01,5.796634406486627000e+01,6.806503438498809011e+00,6.313887932350271370e+01,1.108622267332618527e+01
-4.860000000000000853e+01,5.799335636026670215e+01,6.802571882748689625e+00,6.309877516821186560e+01,1.098476064818282083e+01
-4.850000000000000000e+01,5.801062515572208156e+01,6.798044835442718536e+00,6.304165676486877601e+01,1.090220521487028016e+01
-4.840000000000000568e+01,5.803767696712824886e+01,6.783770929795628568e+00,6.296064090455069362e+01,1.084007077283772347e+01
-4.830000000000001137e+01,5.806212251191362839e+01,6.766523257675504333e+00,6.289817113463401910e+01,1.080969003458561595e+01
-4.820000000000000284e+01,5.809160757559809696e+01,6.757641862258067178e+00,6.284985283948896040e+01,1.081362853338479724e+01
-4.810000000000000853e+01,5.811411019671196243e+01,6.753901515886431284e+00,6.279606289981562384e+01,1.083573740837666932e+01
-4.800000000000000000e+01,5.812013710268504241e+01,6.731401257807436700e+00,6.274535465545697122e+01,1.087514400101243162e+01
-4.790000000000000568e+01,5.812560880171140809e+01,6.711111688445996926e+00,6.271504677613179268e+01,1.093686920113996131e+01
-4.780000000000001137e+01,5.812249628681210112e+01,6.692605014384279905e+00,6.272036235933886417e+01,1.101142252028215651e+01
-4.770000000000000284e+01,5.810827880035952830e+01,6.680564395374614328e+00,6.270392131640222999e+01,1.107702143180395993e+01
-4.760000000000000853e+01,5.808632810966630444e+01,6.676230948616050931e+00,6.274959166564093493e+01,1.105097949706544647e+01
-4.750000000000000000e+01,5.807511968951865100e+01,6.663145590390739059e+00,6.280611567904020376e+01,1.102771470335311044e+01
-4.740000000000000568e+01,5.808076435600965226e+01,6.649138306252100783e+00,6.284699164966175289e+01,1.101179401378919565e+01
-4.730000000000001137e+01,5.809850078985271438e+01,6.636600947874993217e+00,6.287524443325195733e+01,1.100002067357267777e+01
-4.720000000000000284e+01,5.812432326560370655e+01,6.629458199453689637e+00,6.288570047524395790e+01,1.096768721084696629e+01
-4.710000000000000853e+01,5.814102956084731488e+01,6.613927904549207426e+00,6.292695987185817330e+01,1.093729225607535582e+01
-4.700000000000000000e+01,5.815328528706845646e+01,6.598821841004411937e+00,6.291047974163804923e+01,1.091460390483007004e+01
-4.690000000000000568e+01,5.816723128865159254e+01,6.588913300260892392e+00,6.289089159488599279e+01,1.090457356265556754e+01
-4.680000000000001137e+01,5.819933140878455902e+01,6.601798916844809462e+00,6.288295174690164657e+01,1.090690157908306546e+01
-4.670000000000000284e+01,5.823075136735234025e+01,6.615429921323492835e+00,6.287291215880352269e+01,1.093227811300517338e+01
-4.660000000000000853e+01,5.827920711577974799e+01,6.613394603113790460e+00,6.286438226816841279e+01,1.098843850677116585e+01
-4.650000000000000000e+01,5.832629400546610299e+01,6.607010951778345742e+00,6.284901736765897340e+01,1.104741300420480421e+01
-4.640000000000000568e+01,5.837090904476915654e+01,6.611215475413627196e+00,6.275698400690269807e+01,1.100570206865139156e+01
-4.630000000000001137e+01,5.841123546818941037e+01,6.638737786243739336e+00,6.267622546751609036e+01,1.097527135064252057e+01
-4.620000000000000284e+01,5.845088014623415518e+01,6.668586746411746091e+00,6.261917726592307076e+01,1.094506123696698907e+01
-4.610000000000000853e+01,5.848094357192589143e+01,6.699196259885320082e+00,6.263749296833113789e+01,1.087018907563111192e+01
-4.600000000000000000e+01,5.850078147042974308e+01,6.726051443691785536e+00,6.263447244818530635e+01,1.080193087816183173e+01
-4.590000000000000568e+01,5.851494545960117932e+01,6.753483129558793152e+00,6.271356433382918283e+01,1.081760901000400565e+01
-4.580000000000001137e+01,5.851863863910067209e+01,6.766671802757954879e+00,6.279682561170500321e+01,1.084907510733451907e+01
-4.570000000000000284e+01,5.852015422101415965e+01,6.781838041691504948e+00,6.288027619807057533e+01,1.090046956274857592e+01
-4.560000000000000853e+01,5.851502570225451905e+01,6.791158769113784466e+00,6.293750376807229685e+01,1.096728615567291598e+01
-4.550000000000000000e+01,5.850700480419064320e+01,6.784417459288618169e+00,6.300028676279736572e+01,1.104039133570549502e+01
-4.540000000000000568e+01,5.849719623579304795e+01,6.778179058506931476e+00,6.298618642796169809e+01,1.102653378954700969e+01
-4.530000000000001137e+01,5.848564960043940175e+01,6.768094596359346404e+00,6.297260332073081912e+01,1.102527779747963166e+01
-4.520000000000000284e+01,5.849081603211032387e+01,6.753234332625378755e+00,6.295279295897477567e+01,1.102896582970689643e+01
-4.510000000000000853e+01,5.851101392445558957e+01,6.738700853616404807e+00,6.292873235231933648e+01,1.103543418515783081e+01
-4.500000000000000000e+01,5.853668494047991544e+01,6.722664616381488045e+00,6.289626244722939674e+01,1.103814469314591840e+01
-4.490000000000000568e+01,5.856115297683330567e+01,6.716107652716515553e+00,6.285169635731846682e+01,1.103788955116833037e+01
-4.480000000000001137e+01,5.857400773657982995e+01,6.719264155303281250e+00,6.281935052302539191e+01,1.099438276769673806e+01
-4.470000000000000284e+01,5.856282538194169973e+01,6.702990118328776781e+00,6.280258000104112170e+01,1.089864751166129508e+01
-4.460000000000000853e+01,5.852990996437479509e+01,6.672975350456148647e+00,6.283649505637423260e+01,1.081370389425545042e+01
-4.450000000000000000e+01,5.849464330978870663e+01,6.644801444882415531e+00,6.288722576620818927e+01,1.076240199969407740e+01
-4.440000000000000568e+01,5.845977325144004055e+01,6.620355428715352986e+00,6.295515944829476496e+01,1.073776924983115677e+01
-4.430000000000001137e+01,5.842322435038872186e+01,6.598646608690751592e+00,6.305084411274734890e+01,1.079426117496534765e+01
-4.420000000000000284e+01,5.837816189110791498e+01,6.583462361850513034e+00,6.316779838090491950e+01,1.089705074187191514e+01
-4.410000000000000853e+01,5.831790661196481551e+01,6.581864018850792419e+00,6.327570484775641546e+01,1.101560598616837083e+01
-4.400000000000000000e+01,5.825305052292500108e+01,6.577559567226634485e+00,6.337292114364304041e+01,1.109126792890420177e+01
-4.390000000000000568e+01,5.818718203593722649e+01,6.564535665146975951e+00,6.340030757811869222e+01,1.109317976164816422e+01
-4.380000000000001137e+01,5.811553932437360714e+01,6.560863428727041757e+00,6.341352670184799223e+01,1.110345890234635213e+01
-4.370000000000000284e+01,5.804342604219949209e+01,6.559556693060192956e+00,6.341952793128833576e+01,1.113730232616236648e+01
-4.360000000000000853e+01,5.798933597021986941e+01,6.551696430091534573e+00,6.338928639667373943e+01,1.106610632503150349e+01
-4.350000000000000000e+01,5.794316411785150223e+01,6.544877672560637905e+00,6.332302017029500263e+01,1.091958360211316403e+01
-4.340000000000000568e+01,5.789970647200781428e+01,6.539031717972211055e+00,6.325125083186690489e+01,1.078800627382452149e+01
-4.330000000000001137e+01,5.787253580778176598e+01,6.521934860415750990e+00,6.319683001090007934e+01,1.069887472392518291e+01
-4.320000000000000284e+01,5.784312872730015442e+01,6.505226958828655981e+00,6.320346369796833841e+01,1.065474254039710722e+01
-4.310000000000000853e+01,5.781583960986041859e+01,6.488955603500441427e+00,6.324247887668509094e+01,1.064036432456617653e+01
-4.300000000000000000e+01,5.779177116589616503e+01,6.473196660521465695e+00,6.329867127101908153e+01,1.065178835377181166e+01
-4.290000000000000568e+01,5.777083236418225454e+01,6.457258625081672143e+00,6.333822506371574690e+01,1.067005508441638462e+01
-4.280000000000001137e+01,5.776685908181634943e+01,6.447274482368726467e+00,6.338860894299942572e+01,1.069268612269903151e+01
-4.270000000000000284e+01,5.778609225664303040e+01,6.439757153987172522e+00,6.343663561109075033e+01,1.073040748872397110e+01
-4.260000000000000853e+01,5.781583989334988871e+01,6.412113747882712822e+00,6.351041367183262309e+01,1.081482606014461467e+01
-4.250000000000000000e+01,5.784528257958248787e+01,6.390329556069924699e+00,6.358613728573808288e+01,1.089640607328657751e+01
-4.240000000000000568e+01,5.790942399891635972e+01,6.389409124638965487e+00,6.363796971756868714e+01,1.096456590814577226e+01
-4.230000000000001137e+01,5.795951127492110544e+01,6.391012618998694883e+00,6.367601306010128326e+01,1.101266639126536262e+01
-4.220000000000000284e+01,5.800880976702877945e+01,6.397057485197383819e+00,6.370014427394139744e+01,1.104191753129646791e+01
-4.210000000000000853e+01,5.806166049147753938e+01,6.404856976328220597e+00,6.371675276949438427e+01,1.107381605136561120e+01
-4.200000000000000000e+01,5.811661884622106555e+01,6.421069204163534216e+00,6.372789061267670263e+01,1.106801556935304021e+01
-4.190000000000000568e+01,5.817075342538139893e+01,6.443012137352313040e+00,6.370033203749438400e+01,1.100986049016416501e+01
-4.180000000000001137e+01,5.822536627888433713e+01,6.469290075800127049e+00,6.370773616327352329e+01,1.096065105973347364e+01
-4.170000000000000284e+01,5.828136108684653749e+01,6.497934511561756388e+00,6.368782283332375727e+01,1.088702260121475440e+01
-4.160000000000000853e+01,5.833481919871129406e+01,6.535662476646884933e+00,6.366558941525916993e+01,1.081680578919895908e+01
-4.150000000000000000e+01,5.837871392560955996e+01,6.582417621946656361e+00,6.365001847119341249e+01,1.074656527361790381e+01
-4.140000000000000568e+01,5.840435151044181339e+01,6.619754207136239188e+00,6.366064153189313402e+01,1.070091425055742107e+01
-4.130000000000001137e+01,5.840421088506300862e+01,6.644633011778208420e+00,6.367425857610164996e+01,1.066938829784293752e+01
-4.120000000000000284e+01,5.839342970685741818e+01,6.680884310657376091e+00,6.366867578947597650e+01,1.065037864704175341e+01
-4.110000000000000853e+01,5.840154102677384884e+01,6.706147014693457642e+00,6.364801111349258633e+01,1.062297494488213623e+01
-4.100000000000000000e+01,5.842695760031591590e+01,6.724728939571442687e+00,6.362936218053317106e+01,1.059975811157413794e+01
-4.090000000000000568e+01,5.845633295863186873e+01,6.750464279330961048e+00,6.361954246960208081e+01,1.057716518465626798e+01
-4.080000000000001137e+01,5.849204332336373824e+01,6.783716470421357947e+00,6.361037976993252130e+01,1.054379313320763245e+01
-4.070000000000000284e+01,5.852826708435278391e+01,6.818619187405419169e+00,6.359460504203326536e+01,1.050265774217748849e+01
-4.060000000000000853e+01,5.856649581174271901e+01,6.848380790752544911e+00,6.355952596595350457e+01,1.049412907846732956e+01
-4.050000000000000000e+01,5.859604744095083362e+01,6.889269184731681150e+00,6.350677510417661153e+01,1.053720451970374228e+01
-4.040000000000000568e+01,5.859695844152414423e+01,6.927031162752635751e+00,6.343544324917311883e+01,1.060946146971426707e+01
-4.030000000000001137e+01,5.860345577953233231e+01,6.967989417140776354e+00,6.335696691987170226e+01,1.068452546220444432e+01
-4.020000000000000284e+01,5.861042056796267730e+01,7.010371684543405202e+00,6.330484940485502676e+01,1.075464323016873180e+01
-4.010000000000000853e+01,5.861325423996262884e+01,7.050983337349024715e+00,6.325963517049817852e+01,1.084627881309351949e+01
-4.000000000000000000e+01,5.864556912015270740e+01,7.088000954518934194e+00,6.323402482429627014e+01,1.098150833342407395e+01
-3.990000000000000568e+01,5.867612200662803446e+01,7.121511526982439833e+00,6.321535727649270342e+01,1.115717232949330473e+01
-3.980000000000001137e+01,5.869434740212216894e+01,7.157396767341205113e+00,6.319537051038977182e+01,1.135112107463015718e+01
-3.970000000000000284e+01,5.871118113066654587e+01,7.195456353078851564e+00,6.319706765081871680e+01,1.154919199215505721e+01
-3.960000000000000853e+01,5.872858390059167277e+01,7.234541072230267211e+00,6.321974227742030905e+01,1.164243567492058595e+01
-3.950000000000000000e+01,5.875009454119486918e+01,7.272453924643677681e+00,6.322186087728262294e+01,1.174248942215841041e+01
-3.940000000000000568e+01,5.878096387485327767e+01,7.316626621834850575e+00,6.317183474301127433e+01,1.174657143714633456e+01
-3.930000000000001137e+01,5.881560803600219600e+01,7.346178706853772056e+00,6.312103952886948122e+01,1.174822890338359827e+01
-3.920000000000000284e+01,5.886530032419092606e+01,7.363587521173107220e+00,6.308672896464766922e+01,1.173295447975217698e+01
-3.910000000000000853e+01,5.890664228639242594e+01,7.366342771110910626e+00,6.309665582664698746e+01,1.164593952113033914e+01
-3.900000000000000000e+01,5.892142045658444971e+01,7.365214482158908282e+00,6.309953240707343980e+01,1.158931837508492180e+01
-3.890000000000000568e+01,5.891250773789847983e+01,7.377693641585457485e+00,6.312345470663317570e+01,1.155996989717744405e+01
-3.880000000000001137e+01,5.889465298103798574e+01,7.391986834406206519e+00,6.314116346142655800e+01,1.150202610343248466e+01
-3.870000000000000284e+01,5.887965830780785836e+01,7.402326229399869284e+00,6.316282327643514805e+01,1.146053563137564346e+01
-3.860000000000000853e+01,5.886593625079802194e+01,7.413809246210629311e+00,6.315328261629689166e+01,1.144006000844877313e+01
-3.850000000000000000e+01,5.884194543945124423e+01,7.419744784522911196e+00,6.310399847418113239e+01,1.141547188931977708e+01
-3.840000000000000568e+01,5.881609513025341585e+01,7.427375498260328612e+00,6.305004129264141000e+01,1.140463181627283973e+01
-3.830000000000001137e+01,5.878766525147782573e+01,7.440732787210599497e+00,6.301493491260396951e+01,1.141308276000263433e+01
-3.820000000000000284e+01,5.875796377958664607e+01,7.461515816003962520e+00,6.298929159398988276e+01,1.144803996997439022e+01
-3.810000000000000853e+01,5.872552585347832377e+01,7.483081149203647087e+00,6.296739582018759052e+01,1.149228341832637668e+01
-3.800000000000000000e+01,5.868842272450148556e+01,7.468472723768305066e+00,6.294287842005728351e+01,1.153966538758848692e+01
-3.790000000000000568e+01,5.864307075899308330e+01,7.456064392548885422e+00,6.291102790107993314e+01,1.158713804114656476e+01
-3.780000000000001137e+01,5.860106023344757631e+01,7.444662776522600112e+00,6.288128067737110882e+01,1.164060351735164645e+01
-3.770000000000000284e+01,5.857397702877425161e+01,7.415802586673889252e+00,6.283805703959416888e+01,1.165314036539297149e+01
-3.760000000000000853e+01,5.855541847782298248e+01,7.390894222288746818e+00,6.277573029954949391e+01,1.162842350548686987e+01
-3.750000000000000000e+01,5.854073704719578330e+01,7.366735908869969762e+00,6.273949278804379759e+01,1.158921810379210271e+01
-3.740000000000000568e+01,5.851991162137332481e+01,7.337378825166180007e+00,6.268224548737778434e+01,1.156285210257223461e+01
-3.730000000000001137e+01,5.849234326631074765e+01,7.302983361463479817e+00,6.262614821284292077e+01,1.153105367542925919e+01
-3.720000000000000284e+01,5.845768317757283228e+01,7.280323566052570250e+00,6.260254551573559922e+01,1.147774096198566696e+01
-3.710000000000000853e+01,5.841725420650645617e+01,7.267566122354987002e+00,6.254353466351610535e+01,1.139854037545125465e+01
-3.700000000000000000e+01,5.837307157194633334e+01,7.264948566803429486e+00,6.251135744194221644e+01,1.134400829292093782e+01
-3.690000000000000568e+01,5.833212433390138330e+01,7.273362087648510332e+00,6.250790739513310967e+01,1.132516462210283059e+01
-3.680000000000001137e+01,5.831605323846791578e+01,7.319131188460707982e+00,6.250111572853987241e+01,1.132214505212919065e+01
