Time (s),Mean SBP Fallers (mmHg),SD SBP Fallers (mmHg),Mean SBP Non-Fallers (mmHg),SD SBP Non-Fallers (mmHg)
1.344999999999999716e+02,1.063193888731164662e+02,2.617018842453696692e+01,1.308690129879855135e+02,2.516830742735550785e+01
1.345999999999999659e+02,1.063992744027587776e+02,2.611961027536627711e+01,1.307336480872216669e+02,2.512959270387706212e+01
1.346999999999999886e+02,1.064914342300040033e+02,2.608907968632419383e+01,1.305766972373101567e+02,2.512424331828204060e+01
1.347999999999999829e+02,1.065913880371541751e+02,2.607274033244822320e+01,1.305126329580205322e+02,2.515587743386537767e+01
1.348999999999999773e+02,1.066928384867151181e+02,2.605445022294151514e+01,1.305335747307363761e+02,2.518245158412726070e+01
1.349999999999999716e+02,1.067650841015714462e+02,2.605917883940832525e+01,1.305951998076959910e+02,2.515194870456582521e+01
1.350999999999999659e+02,1.068844684939391527e+02,2.608728515273649862e+01,1.306495022844696052e+02,2.515912384446509975e+01
1.351999999999999886e+02,1.070110622751974745e+02,2.610342485980711658e+01,1.307070617135167083e+02,2.520017221606525837e+01
1.352999999999999829e+02,1.070616539123674187e+02,2.607588721706428103e+01,1.307497881387466236e+02,2.525486004628528747e+01
1.353999999999999773e+02,1.070297097938408797e+02,2.598221527526311547e+01,1.307940404166204473e+02,2.533521832467596013e+01
1.354999999999999716e+02,1.070036596649423473e+02,2.590499029057865954e+01,1.308276990344819239e+02,2.543642739373242989e+01
1.355999999999999659e+02,1.069827618805595932e+02,2.584063973387207369e+01,1.308769174567422908e+02,2.554127927133882281e+01
1.356999999999999886e+02,1.069593917030397989e+02,2.579871197512050074e+01,1.309078605888009292e+02,2.563649716215792296e+01
1.357999999999999829e+02,1.069270870766334269e+02,2.576949229463178170e+01,1.309304010845881692e+02,2.569482033675312138e+01
1.358999999999999773e+02,1.068051514952851306e+02,2.572983610393569975e+01,1.309480581031739348e+02,2.570553357659602867e+01
1.359999999999999716e+02,1.066840871860556632e+02,2.573348806967328173e+01,1.309683242186419534e+02,2.571563244982273133e+01
1.360999999999999659e+02,1.065674424893153400e+02,2.576525056235705691e+01,1.310177714225134764e+02,2.575763323837832175e+01
1.361999999999999886e+02,1.064811382886775988e+02,2.582020773277553971e+01,1.310559431003628390e+02,2.581993106425787232e+01
1.362999999999999545e+02,1.063920454387317847e+02,2.587513804827636577e+01,1.310751183473411174e+02,2.587318960080452968e+01
1.363999999999999773e+02,1.063004679337716993e+02,2.593008284737231861e+01,1.311584839978585819e+02,2.591548848638534963e+01
1.365000000000000000e+02,1.062060990071978921e+02,2.598487254843325900e+01,1.312628716439273830e+02,2.590497671263657153e+01
1.365999999999999659e+02,1.060982808255254781e+02,2.601927644000748074e+01,1.313128821424888599e+02,2.591928720839017330e+01
1.366999999999999886e+02,1.060103619670759514e+02,2.605200010950246892e+01,1.313445938753198732e+02,2.596278948985047208e+01
1.367999999999999545e+02,1.059699704242633516e+02,2.608147184629470061e+01,1.313778577421130365e+02,2.597128106513649826e+01
1.368999999999999773e+02,1.059466977735707900e+02,2.611845410610980167e+01,1.313855345034594393e+02,2.596208021551023748e+01
1.370000000000000000e+02,1.059245836720321137e+02,2.615472102822076650e+01,1.313849196976111386e+02,2.596514569533998795e+01
1.370999999999999659e+02,1.058243505552313763e+02,2.611353593405909024e+01,1.313435842096054671e+02,2.595173387987042446e+01
1.371999999999999886e+02,1.057224987879955620e+02,2.603522761415657172e+01,1.312693022215344456e+02,2.593169263886432674e+01
1.372999999999999545e+02,1.056376273818450784e+02,2.596392421434186559e+01,1.312024723566259752e+02,2.589485622714921575e+01
1.373999999999999773e+02,1.055506192309357800e+02,2.589992461207529217e+01,1.310686115390057296e+02,2.584554647898501756e+01
1.375000000000000000e+02,1.055001783727095415e+02,2.586608619279071775e+01,1.309847410265892051e+02,2.572146293984446430e+01
1.375999999999999659e+02,1.054653732698345152e+02,2.585129990109063058e+01,1.309907003748591308e+02,2.543609837262374285e+01
1.376999999999999886e+02,1.054607085820698131e+02,2.585016528730009000e+01,1.310588229336243558e+02,2.518994041967854614e+01
1.377999999999999545e+02,1.054751683012119798e+02,2.586082046175269866e+01,1.311428893807746192e+02,2.500914318762323063e+01
1.378999999999999773e+02,1.055120851789739334e+02,2.588309516270863853e+01,1.312430862158822436e+02,2.488953296314150521e+01
1.380000000000000000e+02,1.055778416388691028e+02,2.592892783395305756e+01,1.313176978944914026e+02,2.479443806426933961e+01
1.380999999999999659e+02,1.056508717066063525e+02,2.596488112418941441e+01,1.313904424428350808e+02,2.475518980457078300e+01
1.381999999999999886e+02,1.057093317337602514e+02,2.600975263408343352e+01,1.314660035980835744e+02,2.477477014258721155e+01
1.382999999999999545e+02,1.057099873943270438e+02,2.600410745055533823e+01,1.314413400096515261e+02,2.480411697033089524e+01
1.383999999999999773e+02,1.057024170564108800e+02,2.599265922644015703e+01,1.313956338788506741e+02,2.485862122774917182e+01
1.385000000000000000e+02,1.057608841399599129e+02,2.602881365907235534e+01,1.312928534131442007e+02,2.473731985840521475e+01
1.385999999999999659e+02,1.058127123393470299e+02,2.607165862198930029e+01,1.312645865596090289e+02,2.466018568942186207e+01
1.386999999999999886e+02,1.058778689159870368e+02,2.613793166747430163e+01,1.312313589089459924e+02,2.460464614648890702e+01
1.387999999999999545e+02,1.059815805922767993e+02,2.623652981227521508e+01,1.312085725996319923e+02,2.456698377977329528e+01
1.388999999999999773e+02,1.061147234429436992e+02,2.634043901808155042e+01,1.311551691383256184e+02,2.449876492036074538e+01
1.390000000000000000e+02,1.063040097296140942e+02,2.642837347959446603e+01,1.310512697244132312e+02,2.442462260817923436e+01
1.390999999999999659e+02,1.065151827914001359e+02,2.650040280990444685e+01,1.309632545266168790e+02,2.435938351032912408e+01
1.391999999999999886e+02,1.067242491897456489e+02,2.657108221595169439e+01,1.308863207972226803e+02,2.432511729870607908e+01
1.392999999999999545e+02,1.069088783203007011e+02,2.663397860490992386e+01,1.308421880093799530e+02,2.437128092176084593e+01
1.393999999999999773e+02,1.070634459837274335e+02,2.668676356371222269e+01,1.307763518753030780e+02,2.445454224987829761e+01
1.395000000000000000e+02,1.071905826487207491e+02,2.675712816005035677e+01,1.308260115834350756e+02,2.454488532411848212e+01
1.395999999999999659e+02,1.072980927346898454e+02,2.686144912280144226e+01,1.309611677179618141e+02,2.457903820073575929e+01
1.396999999999999886e+02,1.073956571309243628e+02,2.696604865622926539e+01,1.310108502840725748e+02,2.452094977707093193e+01
1.397999999999999545e+02,1.074629111508374706e+02,2.709589323793735360e+01,1.310585069740850770e+02,2.449609864392331104e+01
1.398999999999999773e+02,1.074908249437005736e+02,2.720186200381486685e+01,1.310842928214712231e+02,2.455795830207139474e+01
1.400000000000000000e+02,1.075068125484514781e+02,2.728450154533298289e+01,1.310841828562716103e+02,2.463516329931587379e+01
1.400999999999999659e+02,1.075487291917173991e+02,2.736677987534574541e+01,1.310125833333324579e+02,2.465643843777869293e+01
1.401999999999999886e+02,1.075712176549515249e+02,2.743197518055845663e+01,1.309737057380623071e+02,2.468618078114720049e+01
1.402999999999999545e+02,1.075905303661553489e+02,2.747866254269744601e+01,1.309909465833507625e+02,2.472310658581755760e+01
1.403999999999999773e+02,1.075876029196018067e+02,2.750793662888515101e+01,1.310463298202405440e+02,2.469761045366923824e+01
1.405000000000000000e+02,1.076073717581825093e+02,2.751458506451549724e+01,1.311345049659058475e+02,2.465906989416325956e+01
1.405999999999999659e+02,1.076559229829753122e+02,2.749581454163963556e+01,1.311757681231370896e+02,2.468076436542125407e+01
1.406999999999999886e+02,1.076677448023813355e+02,2.746745505791529496e+01,1.311973377359763617e+02,2.474029398096167398e+01
1.407999999999999545e+02,1.077061939298397562e+02,2.748228318314637875e+01,1.312398549189036601e+02,2.485059779398177682e+01
1.408999999999999773e+02,1.077267674860069633e+02,2.747597095529182099e+01,1.312647614657746544e+02,2.498474567356372589e+01
1.410000000000000000e+02,1.076509497579090748e+02,2.734202366231023262e+01,1.312937461227096776e+02,2.516151478869290514e+01
1.410999999999999659e+02,1.075743559747835576e+02,2.721548851063723262e+01,1.313067470738685074e+02,2.528231135420477926e+01
1.411999999999999886e+02,1.074975898141547077e+02,2.709600809886272188e+01,1.312674809670211005e+02,2.542768758111923688e+01
1.412999999999999545e+02,1.073867608047495423e+02,2.700031687863515373e+01,1.312876709016312873e+02,2.566455628266393774e+01
1.413999999999999773e+02,1.072922569329336255e+02,2.692858523755275613e+01,1.312914472596640678e+02,2.591323977405665957e+01
1.415000000000000000e+02,1.071693518051863805e+02,2.683714459919033501e+01,1.312971161445853170e+02,2.608318738423430361e+01
1.415999999999999659e+02,1.070346781200311739e+02,2.675083153018738358e+01,1.313427436269418820e+02,2.618319365411716504e+01
1.416999999999999886e+02,1.069000202910547159e+02,2.667893056863247381e+01,1.313591350032269816e+02,2.629071072156728661e+01
1.417999999999999545e+02,1.067633292295091820e+02,2.660446427335225295e+01,1.314033257052847148e+02,2.641800077847998551e+01
1.418999999999999773e+02,1.066341829098334273e+02,2.649050918296123314e+01,1.314263616600330238e+02,2.646698759165668591e+01
1.420000000000000000e+02,1.065422570730358274e+02,2.640490697707775780e+01,1.314282309420032107e+02,2.651821597998764446e+01
1.420999999999999659e+02,1.064707419063413170e+02,2.634456827634412335e+01,1.313964320990698695e+02,2.659392419470396973e+01
1.421999999999999886e+02,1.064473130776746359e+02,2.629449726923162345e+01,1.313707365315939057e+02,2.664470605983221319e+01
1.422999999999999545e+02,1.064579855862097730e+02,2.627503760069827266e+01,1.312827750767683028e+02,2.656711736619116948e+01
1.423999999999999773e+02,1.064467013377031748e+02,2.624143758791505476e+01,1.312081144300246649e+02,2.651296166890043438e+01
1.425000000000000000e+02,1.064306917627499445e+02,2.622232672341830551e+01,1.311587380503789291e+02,2.649544677065837561e+01
1.425999999999999659e+02,1.064210711591512108e+02,2.622220819666812019e+01,1.310913484669511035e+02,2.648978631357404723e+01
1.426999999999999886e+02,1.064160267083071147e+02,2.622848198010595411e+01,1.309899511540265280e+02,2.644154609969328718e+01
1.427999999999999545e+02,1.063948030883638438e+02,2.622421836182335753e+01,1.309201646471045137e+02,2.638183935066679808e+01
1.428999999999999773e+02,1.063640617209058945e+02,2.622563973923082159e+01,1.308868939759045986e+02,2.633372754037263519e+01
1.430000000000000000e+02,1.063207221571487651e+02,2.623641592064299388e+01,1.308323837292362555e+02,2.632007220811278358e+01
1.430999999999999659e+02,1.062747822562529763e+02,2.624712335201803981e+01,1.307710543641274796e+02,2.631744168194175160e+01
1.431999999999999886e+02,1.061853085853829413e+02,2.622466057916600235e+01,1.307225506506876229e+02,2.634247547698729264e+01
1.432999999999999545e+02,1.060612083999144488e+02,2.618697500284780944e+01,1.306745093955992729e+02,2.637117049673024738e+01
1.433999999999999773e+02,1.059380858764337319e+02,2.615646639996555223e+01,1.306229219065293137e+02,2.642411067169659233e+01
1.435000000000000000e+02,1.058698715929255911e+02,2.616948812922285228e+01,1.305342868941197310e+02,2.643738490341045022e+01
1.435999999999999659e+02,1.058423582003402572e+02,2.615083030500854022e+01,1.304899261537657082e+02,2.647755414252134898e+01
1.436999999999999886e+02,1.058174812481459952e+02,2.612447284817436710e+01,1.305005705221920778e+02,2.649936818585595688e+01
1.437999999999999545e+02,1.057995448637865366e+02,2.608229603969851240e+01,1.305671787297230821e+02,2.649556901446175772e+01
1.438999999999999773e+02,1.057977635639966678e+02,2.604885006142069770e+01,1.305677613106177546e+02,2.644233478105082469e+01
1.440000000000000000e+02,1.058090821022821046e+02,2.601759960154857865e+01,1.306298188846609776e+02,2.635943965914063369e+01
1.440999999999999659e+02,1.058128183737261452e+02,2.595149047679121068e+01,1.307623760781117994e+02,2.634079816223153614e+01
1.441999999999999886e+02,1.058151977463804343e+02,2.588099521915696855e+01,1.309309908331181020e+02,2.639682018050188717e+01
1.442999999999999545e+02,1.057891099903168453e+02,2.580416114575421105e+01,1.310392623835641643e+02,2.650448024278149362e+01
1.443999999999999773e+02,1.057517828646258096e+02,2.573578187218724267e+01,1.310890869703673047e+02,2.661885299108201863e+01
1.445000000000000000e+02,1.057079879222169865e+02,2.566428781244815127e+01,1.311080099630967766e+02,2.668073300052905239e+01
1.445999999999999659e+02,1.057124411442302261e+02,2.556065371695370203e+01,1.311019915173947368e+02,2.671715001400437828e+01
1.446999999999999886e+02,1.057110635958067064e+02,2.544855310395394454e+01,1.311169220044476731e+02,2.675004871343707791e+01
1.447999999999999545e+02,1.056974336064186417e+02,2.532313111791954441e+01,1.311252655987833293e+02,2.682285902381132203e+01
1.448999999999999773e+02,1.056812569351762932e+02,2.521255384646751097e+01,1.311393024599804278e+02,2.686669039135841075e+01
1.450000000000000000e+02,1.056991168431909927e+02,2.513019866204024666e+01,1.311773747903481819e+02,2.689069909005105075e+01
1.450999999999999659e+02,1.057425773317232540e+02,2.505089979479403439e+01,1.311804377695892754e+02,2.690908784014419197e+01
1.451999999999999886e+02,1.057454596364922139e+02,2.495530874576216362e+01,1.311414353104112536e+02,2.692003786866868253e+01
1.452999999999999545e+02,1.057372184986897281e+02,2.486371305157288347e+01,1.311392777082914733e+02,2.696946328081033073e+01
1.453999999999999773e+02,1.057316845297871879e+02,2.482007065123358558e+01,1.311592695454378656e+02,2.707750482610719800e+01
1.455000000000000000e+02,1.057284671563096765e+02,2.477946364870072671e+01,1.312375133482232172e+02,2.729281128111791332e+01
1.455999999999999659e+02,1.057295658961219260e+02,2.471723136630203399e+01,1.312875069628414053e+02,2.752285581814257398e+01
1.456999999999999886e+02,1.057149387449790510e+02,2.464173239037940277e+01,1.313828446657410325e+02,2.772552376467632840e+01
1.457999999999999545e+02,1.057351977843092072e+02,2.457802441192119147e+01,1.314968235085898414e+02,2.791892629755154687e+01
1.458999999999999773e+02,1.057741267577591486e+02,2.453012506120637681e+01,1.315813922354588215e+02,2.813850016765527329e+01
1.460000000000000000e+02,1.058527758506265002e+02,2.451331328266199350e+01,1.316150304354879665e+02,2.830648372710673044e+01
1.460999999999999659e+02,1.059095666642442950e+02,2.449102899120611099e+01,1.315750625200211914e+02,2.841068797029679871e+01
1.461999999999999886e+02,1.059568760802852552e+02,2.448824762458802695e+01,1.314969684304156488e+02,2.847317843850778729e+01
1.462999999999999545e+02,1.060122197407321210e+02,2.447776434523944999e+01,1.314830252481609421e+02,2.849636345287406414e+01
1.463999999999999773e+02,1.060708518176886344e+02,2.446950821188821479e+01,1.314768554426894127e+02,2.846706559345120979e+01
1.465000000000000000e+02,1.061012220679387497e+02,2.444532563875545605e+01,1.314732628659240277e+02,2.842965691208247847e+01
1.465999999999999659e+02,1.060797778593134524e+02,2.440486770309754760e+01,1.314797050954950635e+02,2.839054444689823953e+01
1.466999999999999886e+02,1.060402137737481638e+02,2.433927332974760205e+01,1.314917325958030574e+02,2.836570003890642511e+01
1.467999999999999545e+02,1.059533356842958938e+02,2.422060220567406574e+01,1.315882639413735546e+02,2.832489260903785677e+01
1.468999999999999773e+02,1.058652770574390445e+02,2.410345502199981382e+01,1.316740082395035643e+02,2.827593239935331582e+01
1.470000000000000000e+02,1.057448070733990733e+02,2.397769823547717394e+01,1.317097587570515884e+02,2.819305961452947784e+01
1.470999999999999659e+02,1.055910575617212572e+02,2.391247521811737897e+01,1.316721445314964001e+02,2.803810086554718595e+01
1.471999999999999886e+02,1.054267289139002912e+02,2.382646775470362499e+01,1.316187675812221585e+02,2.791709073370040173e+01
